tweet_id,jpg_url,img_num,isdog,conf,type
674416750885273600,https://pbs.twimg.com/media/CVwCdCFW4AUHY4D.jpg,1,111,"0.287201,0.25092,0.141012","Chihuahua,Boston_Bull,Whippet"
674422304705744896,https://pbs.twimg.com/media/CVwHgblWcAACWOD.jpg,1,110,"0.964497,0.00900618,0.00713883","Golden_Retriever,Labrador_Retriever,Tennis_Ball"
674436901579923456,https://pbs.twimg.com/media/CVwUyM9WwAAGDjv.jpg,1,011,"0.375392,0.105416,0.0728323","Acorn_Squash,Shih-Tzu,Lhasa"
674447403907457024,https://pbs.twimg.com/media/CVweVUfW4AACPwI.jpg,1,111,"0.409909,0.244649,0.0748195","Brabancon_Griffon,Malinois,Bull_Mastiff"
674468880899788800,https://pbs.twimg.com/media/CVwx3dQXAAA0ksL.jpg,2,111,"0.52623,0.283647,0.0676654","Chow,Pomeranian,Toy_Poodle"
674632714662858753,https://pbs.twimg.com/media/CVzG3yOVAAAqi9I.jpg,1,000,"0.432748,0.113111,0.0870472","Jellyfish,Goldfish,Coral_Reef"
674638615994089473,https://pbs.twimg.com/media/CVzMPh1UsAELQ_p.jpg,1,111,"0.846986,0.142014,0.00260504","Pomeranian,Chow,Keeshond"
674644256330530816,https://pbs.twimg.com/media/CVzRXmXWIAA0Fkr.jpg,1,011,"0.398102,0.335692,0.0729408","Soccer_Ball,Basset,Cocker_Spaniel"
674646392044941312,https://pbs.twimg.com/media/CVzTUGrW4AAirJH.jpg,1,111,"0.837448,0.0861665,0.0160522","Flat-Coated_Retriever,Groenendael,Labrador_Retriever"
674664755118911488,https://pbs.twimg.com/media/CVzkA7-WsAAcXz6.jpg,1,000,"0.330625,0.0753557,0.0574807","African_Crocodile,American_Alligator,Mink"
674670581682434048,https://pbs.twimg.com/media/CVzpUGUWUAAo7Vn.jpg,1,111,"0.180079,0.178033,0.0779661","Malamute,Eskimo_Dog,Siberian_Husky"
674690135443775488,https://pbs.twimg.com/media/CVz7FxXWUAAlTRP.jpg,1,000,"0.242538,0.212589,0.172838","Tick,Nail,Screw"
674737130913071104,https://pbs.twimg.com/media/CV0l10AU8AAfg-a.jpg,1,111,"0.948537,0.0143099,0.00812024","Pomeranian,Schipperke,Chihuahua"
674739953134403584,https://pbs.twimg.com/media/CV0oaHFW4AA9Coi.jpg,1,101,"0.175915,0.0965343,0.0641447","Dandie_Dinmont,Black-Footed_Ferret,Toy_Poodle"
674743008475090944,https://pbs.twimg.com/media/CV0rL7RWEAAbhqm.jpg,1,111,"0.583054,0.0659904,0.0652362","Bernese_Mountain_Dog,Shetland_Sheepdog,Greater_Swiss_Mountain_Dog"
674752233200820224,https://pbs.twimg.com/media/CV0zkzEU4AAzLc5.jpg,2,111,"0.665516,0.173366,0.134783","Vizsla,Redbone,Basset"
674754018082705410,https://pbs.twimg.com/media/CV01M3ZWIAAV7rv.jpg,1,000,"0.352321,0.131753,0.0955967","Seashore,Promontory,Wreck"
674764817387900928,https://pbs.twimg.com/media/CV0_BSuWIAIvE9k.jpg,2,101,"0.634695,0.309853,0.019641","Samoyed,Arctic_Fox,Kuvasz"
674767892831932416,https://pbs.twimg.com/media/CV1B0WkWwAEBKVx.jpg,1,000,"0.238855,0.0924141,0.0564125","Shower_Curtain,Sarong,Kimono"
674774481756377088,https://pbs.twimg.com/media/CV1HztsWoAAuZwo.jpg,1,110,"0.407016,0.309978,0.227677","Chihuahua,French_Bulldog,Siamese_Cat"
674781762103414784,https://pbs.twimg.com/media/CV1ObvEWcAA7c6i.jpg,1,000,"0.148975,0.0689849,0.0317285","Ocarina,Hamster,Wool"
674788554665512960,https://pbs.twimg.com/media/CV1Um8vWIAAmhQn.jpg,1,111,"0.349561,0.154711,0.134229","Miniature_Poodle,Toy_Poodle,Maltese_Dog"
674790488185167872,https://pbs.twimg.com/media/CV1WXsmWcAAgQ56.jpg,1,111,"0.801903,0.193575,0.00119305","Labrador_Retriever,Chesapeake_Bay_Retriever,Rottweiler"
674793399141146624,https://pbs.twimg.com/media/CV1ZA3oWEAA1HW_.jpg,1,111,"0.119693,0.0727627,0.0637859","Giant_Schnauzer,Afghan_Hound,Miniature_Schnauzer"
674800520222154752,https://pbs.twimg.com/media/CV1ffl3XAAAiFyr.jpg,1,110,"0.876479,0.0969114,0.00919567","Pembroke,Cardigan,Dingo"
674805413498527744,https://pbs.twimg.com/ext_tw_video_thumb/674805331965399040/pu/img/-7bw8niVrgIkLKOW.jpg,1,111,"0.594467,0.389994,0.00709611","English_Springer,Cocker_Spaniel,Welsh_Springer_Spaniel"
674999807681908736,https://pbs.twimg.com/media/CV4UvgNUkAEEnZd.jpg,1,111,"0.591829,0.204544,0.0786019","Rottweiler,Doberman,Black-And-Tan_Coonhound"
675003128568291329,https://pbs.twimg.com/media/CV4XwYiWoAAHQIF.jpg,1,111,"0.655279,0.104164,0.0528177","Pembroke,Pomeranian,Cardigan"
675006312288268288,https://pbs.twimg.com/media/CV4aqCwWsAIi3OP.jpg,1,101,"0.654697,0.0433888,0.0428476","Boxer,Space_Heater,Beagle"
675015141583413248,https://pbs.twimg.com/media/CV4iqh5WcAEV1E6.jpg,1,010,"0.290091,0.258372,0.132173","Street_Sign,Golden_Retriever,Sandbar"
675047298674663426,https://pbs.twimg.com/media/CV4_8FgXAAQOj4S.jpg,1,111,"0.978007,0.00712124,0.00639783","Samoyed,Chow,Pomeranian"
675109292475830276,https://pbs.twimg.com/media/CV54UQTXAAAGf-j.jpg,1,111,"0.989519,0.00525767,0.00144283","Dalmatian,English_Setter,German_Short-Haired_Pointer"
675111688094527488,https://pbs.twimg.com/media/CV56f54WsAEv4kJ.jpg,1,111,"0.631501,0.101927,0.0626498","Labrador_Retriever,Brittany_Spaniel,Chesapeake_Bay_Retriever"
675113801096802304,https://pbs.twimg.com/media/CV58a4nXAAApywo.jpg,1,000,"0.16802,0.108807,0.0433118","Bow,Quill,Joystick"
675135153782571009,https://pbs.twimg.com/media/CV6P1lnWIAAUQHk.jpg,1,000,"0.587507,0.0517131,0.0207253","Stove,Rotisserie,Microwave"
675145476954566656,https://pbs.twimg.com/media/CV6ZOPqWsAA20Uj.jpg,1,111,"0.458746,0.235504,0.116864","Labrador_Retriever,Great_Dane,Staffordshire_Bullterrier"
675146535592706048,https://pbs.twimg.com/media/CV6aMToXIAA7kH4.jpg,1,011,"0.288447,0.229944,0.190407","Dingo,Cardigan,Pembroke"
675147105808306176,https://pbs.twimg.com/media/CV6atgoWcAEsdv6.jpg,1,111,"0.949215,0.0167654,0.0106373","Golden_Retriever,Labrador_Retriever,Flat-Coated_Retriever"
675149409102012420,https://pbs.twimg.com/media/CV6czeEWEAEdChp.jpg,1,111,"0.999876,5.86749e-05,2.87785e-05","Chow,Tibetan_Mastiff,Tibetan_Terrier"
675153376133427200,https://pbs.twimg.com/media/CV6gaUUWEAAnETq.jpg,1,000,"0.327957,0.0960269,0.0349951","Paper_Towel,Mailbox,Seat_Belt"
675166823650848770,https://pbs.twimg.com/media/CV6spB7XAAIpMyP.jpg,1,010,"0.284394,0.132569,0.127975","Llama,Standard_Poodle,Teddy"
675334060156301312,https://pbs.twimg.com/media/CV9EvZNUwAAgLCK.jpg,2,111,"0.773135,0.11681,0.0390362","Pembroke,Cardigan,Chow"
675349384339542016,https://pbs.twimg.com/media/CV9SrABU4AQI46z.jpg,3,111,"0.866367,0.122079,0.00401972","Borzoi,Saluki,Irish_Wolfhound"
675354435921575936,https://pbs.twimg.com/ext_tw_video_thumb/675354114423808004/pu/img/qL1R_nGLqa6lmkOx.jpg,1,011,"0.303415,0.181351,0.162084","Upright,Golden_Retriever,Brittany_Spaniel"
675362609739206656,https://pbs.twimg.com/media/CV9etctWUAAl5Hp.jpg,1,101,"0.479008,0.218289,0.139911","Labrador_Retriever,Ice_Bear,Kuvasz"
675372240448454658,https://pbs.twimg.com/media/CV9nd30XAAAEba5.jpg,1,111,"0.416385,0.102933,0.0872995","Chihuahua,West_Highland_White_Terrier,Samoyed"
675432746517426176,https://pbs.twimg.com/media/CV-ef64WoAAbh0I.jpg,1,111,"0.986548,0.00886185,0.000693528","Labrador_Retriever,Golden_Retriever,Chihuahua"
675483430902214656,https://pbs.twimg.com/media/CV_MmGZU8AAggM6.jpg,1,000,"0.543706,0.2026,0.0711215","Box_Turtle,Terrapin,Loggerhead"
675489971617296384,https://pbs.twimg.com/media/CV_SimUWoAAvJSY.jpg,1,101,"0.139613,0.118647,0.0939522","West_Highland_White_Terrier,Seat_Belt,Old_English_Sheepdog"
675497103322386432,https://pbs.twimg.com/media/CV_ZAhcUkAUeKtZ.jpg,1,111,"0.519589,0.0647712,0.0614913","Vizsla,Miniature_Pinscher,Rhodesian_Ridgeback"
675501075957489664,https://pbs.twimg.com/media/CV_cnjHWUAADc-c.jpg,1,000,"0.806757,0.0279066,0.0181889","Dough,Bakery,French_Loaf"
675517828909424640,https://pbs.twimg.com/media/CV_r3v4VAAALvwg.jpg,1,111,"0.240591,0.156916,0.0908994","Scottish_Deerhound,Groenendael,Flat-Coated_Retriever"
675522403582218240,https://pbs.twimg.com/media/CV_wCh8W4AEWWZ9.jpg,1,111,"0.299708,0.263665,0.0803233","Cocker_Spaniel,Golden_Retriever,Irish_Setter"
675531475945709568,https://pbs.twimg.com/media/CV_4ShmUYAA3wNu.jpg,1,111,"0.918441,0.0273395,0.020221","Pembroke,Cardigan,Siberian_Husky"
675534494439489536,https://pbs.twimg.com/media/CV_7CV6XIAEV05u.jpg,1,111,"0.749368,0.133738,0.0499138","Chow,Schipperke,Newfoundland"
675706639471788032,https://pbs.twimg.com/media/CWCXj35VEAIFvtk.jpg,1,111,"0.9903,0.00207991,0.00201378","English_Springer,Welsh_Springer_Spaniel,Cocker_Spaniel"
675707330206547968,https://pbs.twimg.com/media/CWCYOqWUAAARmGr.jpg,1,010,"0.721933,0.0593442,0.0357016","Bath_Towel,Staffordshire_Bullterrier,Bagel"
675710890956750848,https://pbs.twimg.com/media/CWCbd8ZWoAAtqoH.jpg,2,111,"0.441427,0.248885,0.164967","Standard_Schnauzer,Miniature_Schnauzer,Sealyham_Terrier"
675740360753160193,https://pbs.twimg.com/ext_tw_video_thumb/675740268751138818/pu/img/dVaVeFAVT-lk_1ZV.jpg,1,111,"0.800495,0.0977564,0.0684146","Golden_Retriever,Kuvasz,Saluki"
675781562965868544,https://pbs.twimg.com/media/CWDbv2yU4AARfeH.jpg,1,111,"0.921968,0.0178107,0.0135554","Maltese_Dog,West_Highland_White_Terrier,Toy_Poodle"
675798442703122432,https://pbs.twimg.com/media/CWDrGH4UYAARoq_.jpg,1,111,"0.681218,0.125121,0.0803982","Beagle,Basset,Boxer"
675820929667219457,https://pbs.twimg.com/media/CWD_jQMWEAAdYwH.jpg,1,111,"0.556373,0.201675,0.110848","Basset,Beagle,Bloodhound"
675822767435051008,https://pbs.twimg.com/media/CWEBOFYWwAA-O2c.jpg,1,111,"0.46071,0.202765,0.133266","Pomeranian,Chow,Pekinese"
675845657354215424,https://pbs.twimg.com/media/CWEWClfW4AAnqhG.jpg,1,111,"0.883952,0.0110568,0.00983981","Pug,Boston_Bull,French_Bulldog"
675853064436391936,https://pbs.twimg.com/media/CWEcxqWVEAAHyGH.jpg,1,111,"0.868367,0.0433046,0.0282072","Labrador_Retriever,Golden_Retriever,Vizsla"
675870721063669760,https://pbs.twimg.com/media/CWEs1b-WEAEhq82.jpg,1,111,"0.263892,0.184193,0.182241","Golden_Retriever,Welsh_Springer_Spaniel,Beagle"
675878199931371520,https://pbs.twimg.com/media/CWEzo19WoAEiOCj.jpg,1,001,"0.785756,0.118181,0.0436271","Wood_Rabbit,Hare,Cardigan"
675888385639251968,https://pbs.twimg.com/media/CWE85snWIAEG5ES.jpg,1,111,"0.672117,0.146147,0.0231414","West_Highland_White_Terrier,Old_English_Sheepdog,Komondor"
675891555769696257,https://pbs.twimg.com/media/CWE_x33UwAEE3no.jpg,1,111,"0.305637,0.232057,0.117806","Italian_Greyhound,Whippet,Great_Dane"
675898130735476737,https://pbs.twimg.com/media/CWFFt3_XIAArIYK.jpg,1,111,"0.40743,0.0770367,0.0745973","Labrador_Retriever,Malinois,Pug"
676089483918516224,https://pbs.twimg.com/media/CWHzzFGXIAA0Y_H.jpg,1,111,"0.743808,0.106697,0.0423353","Bull_Mastiff,Boxer,American_Staffordshire_Terrier"
676098748976615425,https://pbs.twimg.com/media/CWH8L72UkAAvjql.jpg,1,000,"0.162179,0.129086,0.0814119","Walking_Stick,Sandal,Purse"
676101918813499392,https://pbs.twimg.com/media/CWH_FTgWIAAwOUy.jpg,1,111,"0.225848,0.186873,0.106987","Shih-Tzu,Norfolk_Terrier,Irish_Terrier"
676146341966438401,https://pbs.twimg.com/media/CWIngp5WEAAJOy3.jpg,1,110,"0.388332,0.284121,0.0348681","Irish_Water_Spaniel,Standard_Poodle,Greenhouse"
676191832485810177,https://pbs.twimg.com/media/CWJQ4UmWoAIJ29t.jpg,2,110,"0.376741,0.173114,0.0714851","Chihuahua,Italian_Greyhound,Muzzle"
676215927814406144,https://pbs.twimg.com/media/CWJmzNsWUAE706Z.jpg,1,000,"0.999484,0.000158217,6.0911e-05","Hamster,Guinea_Pig,Broccoli"
676219687039057920,https://pbs.twimg.com/media/CWJqN9iWwAAg86R.jpg,1,001,"0.997556,0.000158961,0.000132464","Bubble,Leafhopper,Whippet"
676237365392908289,https://pbs.twimg.com/media/CWJ6Sc-WwAAlpI6.jpg,1,111,"0.961996,0.021793,0.00691629","French_Bulldog,Chihuahua,Boston_Bull"
676263575653122048,https://pbs.twimg.com/media/CWKSIfUUYAAiOBO.jpg,1,010,"0.0982826,0.0980293,0.0778521","Teddy,Toy_Poodle,Shopping_Basket"
676430933382295552,https://pbs.twimg.com/media/CWMqV7WUYAEEClG.jpg,1,111,"0.583875,0.203671,0.0361217","Golden_Retriever,Cocker_Spaniel,Labrador_Retriever"
676440007570247681,https://pbs.twimg.com/media/CWMyl9EWUAAnZJ0.jpg,2,111,"0.579472,0.133446,0.0943966","Maltese_Dog,Toy_Poodle,Shih-Tzu"
676470639084101634,https://pbs.twimg.com/media/CWNOdIpWoAAWid2.jpg,1,110,"0.790386,0.0228851,0.0153434","Golden_Retriever,Borzoi,Dingo"
676496375194980353,https://pbs.twimg.com/media/CWNl3S9WcAARN34.jpg,1,111,"0.985387,0.0044169,0.00389287","Pug,Norwegian_Elkhound,French_Bulldog"
676533798876651520,https://pbs.twimg.com/media/CWOH4s9U8AEtkmQ.jpg,1,100,"0.265274,0.167614,0.117506","Chow,Ice_Bear,Fur_Coat"
676575501977128964,https://pbs.twimg.com/media/CWOt07EUsAAnOYW.jpg,1,011,"0.424106,0.0731443,0.0575976","Feather_Boa,Yorkshire_Terrier,Shetland_Sheepdog"
676582956622721024,https://pbs.twimg.com/media/CWO0m8tUwAAB901.jpg,1,011,"0.790028,0.196307,0.0124289","Seat_Belt,Boston_Bull,French_Bulldog"
676588346097852417,https://pbs.twimg.com/media/CWO5gmCUYAAX4WA.jpg,1,111,"0.976577,0.0143237,0.00230192","Boston_Bull,French_Bulldog,Chihuahua"
676603393314578432,https://pbs.twimg.com/media/CWPHMqKVAAAE78E.jpg,1,111,"0.877021,0.0341819,0.028404","Whippet,Great_Dane,Boxer"
676606785097199616,https://pbs.twimg.com/media/CWPKSGpWcAQN6mw.jpg,1,001,"0.202999,0.200411,0.1423","Loafer,Doormat,Malinois"
676613908052996102,https://pbs.twimg.com/media/CWPQwmJWUAAu_At.jpg,1,011,"0.49379,0.0964228,0.0706467","Book_Jacket,Doberman,Miniature_Pinscher"
676617503762681856,https://pbs.twimg.com/media/CWPUB9TWwAALPPx.jpg,1,111,"0.841084,0.12053,0.00660034","Chihuahua,Pomeranian,Pekinese"
676776431406465024,https://pbs.twimg.com/ext_tw_video_thumb/676776408941662209/pu/img/k-6I3YEZAQtYPBXR.jpg,1,000,"0.201346,0.191749,0.03811","Doormat,Dishwasher,Microwave"
676811746707918848,https://pbs.twimg.com/media/CWSEsO9WwAAX-fZ.jpg,1,111,"0.440916,0.345806,0.0603312","Chihuahua,Pomeranian,Cocker_Spaniel"
676819651066732545,https://pbs.twimg.com/media/CWSL4W8WsAAE4KU.jpg,2,001,"0.625555,0.138383,0.0394646","Rain_Barrel,Barrel,Labrador_Retriever"
676821958043033607,https://pbs.twimg.com/media/CWSN-vaXAAA8Ehr.jpg,2,111,"0.869804,0.0798143,0.013263","Great_Pyrenees,Kuvasz,Standard_Poodle"
676864501615042560,https://pbs.twimg.com/media/CWS0q8iU8AE2Srr.jpg,1,101,"0.371146,0.0995963,0.0489679","Chesapeake_Bay_Retriever,Water_Buffalo,Weimaraner"
676897532954456065,https://pbs.twimg.com/media/CWTSt0UW4AALMNB.jpg,1,000,"0.628255,0.318646,0.0130582","Hamster,Guinea_Pig,Macaque"
676936541936185344,https://pbs.twimg.com/media/CWT2MUgWIAECWig.jpg,1,110,"0.545286,0.081482,0.0473911","Chesapeake_Bay_Retriever,Norwegian_Elkhound,Space_Heater"
676942428000112642,https://pbs.twimg.com/media/CWT7imQXIAMwpQ2.jpg,1,000,"0.707199,0.15463,0.0976255","Black-Footed_Ferret,Polecat,Weasel"
676946864479084545,https://pbs.twimg.com/media/CWT_lOQWUAAXPaY.jpg,1,111,"0.752707,0.0556546,0.0410178","Pekinese,Golden_Retriever,Great_Pyrenees"
676948236477857792,https://pbs.twimg.com/media/CWUA1GFW4AAowiq.jpg,1,000,"0.611603,0.135176,0.0832473","Guenon,Macaque,Squirrel_Monkey"
676949632774234114,https://pbs.twimg.com/media/CWUCGMtWEAAjXnS.jpg,1,111,"0.206479,0.139339,0.114606","Welsh_Springer_Spaniel,Saint_Bernard,Boxer"
676957860086095872,https://pbs.twimg.com/ext_tw_video_thumb/676957802976419840/pu/img/dCj-qlXo73A5hf6Q.jpg,1,111,"0.772423,0.0559017,0.0311519","Labrador_Retriever,Beagle,Golden_Retriever"
676975532580409345,https://pbs.twimg.com/media/CWUZpydWcAAeipD.jpg,1,111,"0.363257,0.245862,0.125547","Malamute,Siberian_Husky,Eskimo_Dog"
677187300187611136,https://pbs.twimg.com/media/CWXaQMBWcAAATDi.jpg,1,111,"0.282396,0.0841119,0.059538","English_Setter,Shih-Tzu,Old_English_Sheepdog"
677228873407442944,https://pbs.twimg.com/media/CWYAEINW4AIuw8P.jpg,1,000,"0.566338,0.154646,0.0449758","Common_Iguana,Tennis_Ball,Green_Lizard"
677269281705472000,https://pbs.twimg.com/media/CWYk0WxWoAAEwRt.jpg,1,111,"0.656616,0.195405,0.0131032","Shetland_Sheepdog,Collie,German_Shepherd"
677301033169788928,https://pbs.twimg.com/media/CWZBsjPWsAAZFFl.jpg,1,111,"0.661178,0.150119,0.11972","Japanese_Spaniel,Pekinese,Chihuahua"
677314812125323265,https://pbs.twimg.com/media/CWZOOIUW4AAQrX_.jpg,2,111,"0.924127,0.0547901,0.00820404","Blenheim_Spaniel,Japanese_Spaniel,Chihuahua"
677328882937298944,https://pbs.twimg.com/media/CWZbBlAUsAAjRg5.jpg,1,011,"0.42425,0.0290541,0.0284697","Water_Buffalo,Kelpie,Staffordshire_Bullterrier"
677331501395156992,https://pbs.twimg.com/media/CWZdaGxXAAAjGjb.jpg,1,111,"0.313464,0.218503,0.106462","Beagle,Boxer,French_Bulldog"
677334615166730240,https://pbs.twimg.com/media/CWZgPPUWUAAUOvu.jpg,2,111,"0.859392,0.0672917,0.0495306","Lakeland_Terrier,Airedale,Irish_Water_Spaniel"
677530072887205888,https://pbs.twimg.com/media/CWcSAI-WUAAOB9W.jpg,1,111,"0.689259,0.026121,0.0230747","Staffordshire_Bullterrier,Norwegian_Elkhound,American_Staffordshire_Terrier"
677547928504967168,https://pbs.twimg.com/media/CWciPonWEAUOqLD.jpg,1,111,"0.914978,0.0843953,0.000461663","American_Staffordshire_Terrier,Staffordshire_Bullterrier,Boxer"
677557565589463040,https://pbs.twimg.com/media/CWcrAVQWEAA6QMp.jpg,1,011,"0.277257,0.249017,0.209213","Seat_Belt,Shih-Tzu,Pekinese"
677565715327688705,https://pbs.twimg.com/media/CWcybBmWcAAigAQ.jpg,1,110,"0.397295,0.199554,0.105641","Basset,Welsh_Springer_Spaniel,Purse"
677573743309385728,https://pbs.twimg.com/media/CWc5uVPXIAErLYr.jpg,2,000,"0.53507,0.0804192,0.0347965","Patio,Folding_Chair,Parallel_Bars"
677644091929329666,https://pbs.twimg.com/ext_tw_video_thumb/677644010865999872/pu/img/zVHEMYnJKzq1SauT.jpg,1,110,"0.626236,0.128483,0.0598404","Chihuahua,Italian_Greyhound,Swing"
677662372920729601,https://pbs.twimg.com/media/CWeKTZTWsAA5R3Z.jpg,1,000,"0.25611,0.127086,0.0714389","Cowboy_Hat,Trench_Coat,Cloak"
677673981332312066,https://pbs.twimg.com/media/CWeU5LBWEAA8F0J.jpg,1,101,"0.817908,0.0778051,0.0221842","Maltese_Dog,Angora,Pomeranian"
677687604918272002,https://pbs.twimg.com/media/CWehRdEWIAAySyO.jpg,1,101,"0.573047,0.126758,0.108047","Pembroke,Sunglasses,Golden_Retriever"
677698403548192770,https://pbs.twimg.com/media/CWerGmOXAAAm6NY.jpg,1,111,"0.916645,0.0578834,0.0201258","Shih-Tzu,Lhasa,Pekinese"
677700003327029250,https://pbs.twimg.com/media/CWesj06W4AAIKl8.jpg,1,101,"0.120849,0.0792056,0.0630875","Siberian_Husky,Junco,Malamute"
677716515794329600,https://pbs.twimg.com/media/CWe7kw9W4AE8UJh.jpg,1,001,"0.662908,0.0318912,0.0254378","Teddy,Crib,Chow"
677895101218201600,https://pbs.twimg.com/media/CWhd_7WWsAAaqWG.jpg,1,111,"0.550702,0.0602264,0.058631","Dalmatian,Kuvasz,Great_Pyrenees"
677918531514703872,https://pbs.twimg.com/media/CWhzTbzWUAAEAUN.jpg,1,111,"0.199347,0.153225,0.107798","Eskimo_Dog,Dalmatian,American_Staffordshire_Terrier"
678021115718029313,https://pbs.twimg.com/media/CWjQm5gXAAA9GkD.jpg,1,111,"0.822048,0.0960845,0.0327093","Miniature_Pinscher,Doberman,Rottweiler"
678255464182861824,https://pbs.twimg.com/media/CWmlvxJU4AEAqaN.jpg,1,111,"0.613819,0.127931,0.0621243","Chihuahua,Yorkshire_Terrier,Pomeranian"
678278586130948096,https://pbs.twimg.com/media/CWm6xySUEAAqfFU.jpg,1,111,"0.897841,0.0357175,0.0171075","Maltese_Dog,Lhasa,Tibetan_Terrier"
678334497360859136,https://pbs.twimg.com/media/CWntoDVWcAEl3NB.jpg,1,111,"0.378643,0.0955939,0.0853092","Norfolk_Terrier,Golden_Retriever,Kelpie"
678341075375947776,https://pbs.twimg.com/media/CWnznDTU4AAa-6P.jpg,1,111,"0.853284,0.0262298,0.0241228","Golden_Retriever,Cocker_Spaniel,Labrador_Retriever"
678380236862578688,https://pbs.twimg.com/media/CWoXOfSUAAA4u8g.jpg,1,001,"0.08854,0.057291,0.0476014","Dogsled,Snowmobile,Samoyed"
678389028614488064,https://pbs.twimg.com/media/CWofOHUWUAACGVa.jpg,1,111,"0.516284,0.227402,0.103246","Miniature_Pinscher,Kelpie,Vizsla"
678396796259975168,https://pbs.twimg.com/media/CWomSU_XIAAUYiK.jpg,2,111,"0.95618,0.0318031,0.0062765","Pembroke,Cardigan,Chihuahua"
678399652199309312,https://pbs.twimg.com/ext_tw_video_thumb/678399528077250560/pu/img/BOjUNHRsYLeSo0hl.jpg,1,011,"0.929196,0.0150472,0.0140389","Swing,Bedlington_Terrier,Great_Pyrenees"
678410210315247616,https://pbs.twimg.com/media/CWoyfMiWUAAmGdd.jpg,1,111,"0.145877,0.0983538,0.0973934","Schipperke,Labrador_Retriever,Kelpie"
678424312106393600,https://pbs.twimg.com/media/CWo_T8gW4AAgJNo.jpg,1,111,"0.759945,0.101194,0.0560374","Maltese_Dog,Toy_Poodle,Shih-Tzu"
678446151570427904,https://pbs.twimg.com/media/CWpTLOYWsAEDhcU.jpg,1,111,"0.284492,0.189434,0.18943","Staffordshire_Bullterrier,Rottweiler,American_Staffordshire_Terrier"
678643457146150913,https://pbs.twimg.com/media/CWsGnyMVEAAM1Y1.jpg,1,110,"0.338757,0.30447,0.0933923","Labrador_Retriever,Flat-Coated_Retriever,Chest"
678675843183484930,https://pbs.twimg.com/media/CWskEqnWUAAQZW_.jpg,1,000,"0.33985,0.0996878,0.0848077","Maze,Streetcar,Sundial"
678740035362037760,https://pbs.twimg.com/media/CWtede2WIAAF_AJ.jpg,1,001,"0.787164,0.0457387,0.0225251","Seat_Belt,Sunglasses,Beagle"
678755239630127104,https://pbs.twimg.com/media/CWtsSQAUkAAnWws.jpg,1,111,"0.606654,0.193831,0.0483781","Malamute,Border_Collie,Collie"
678764513869611008,https://pbs.twimg.com/media/CWt0ubZWcAAkFER.jpg,1,111,"0.696646,0.0749616,0.0639012","Irish_Terrier,Australian_Terrier,Irish_Setter"
678767140346941444,https://pbs.twimg.com/media/CWt3G6EVEAIGEPr.jpg,1,000,"0.82112,0.0251208,0.0167156","Harp,Window_Screen,Mosquito_Net"
678774928607469569,https://pbs.twimg.com/media/CWt-MNIWEAAUC9S.jpg,1,111,"0.194681,0.121821,0.096843","Pembroke,Toy_Poodle,Pomeranian"
678798276842360832,https://pbs.twimg.com/media/CWuTbAKUsAAvZHh.jpg,1,111,"0.583122,0.129567,0.0947266","Airedale,Silky_Terrier,Lakeland_Terrier"
678800283649069056,https://pbs.twimg.com/media/CWuVQSLW4AAI3w9.jpg,1,111,"0.213673,0.146235,0.122701","Labrador_Retriever,Beagle,Airedale"
678969228704284672,https://pbs.twimg.com/media/CWwu6OLUkAEo3gq.jpg,1,111,"0.680251,0.201697,0.0196759","Labrador_Retriever,Chesapeake_Bay_Retriever,Golden_Retriever"
678991772295516161,https://pbs.twimg.com/media/CWxDaXHWsAAWV8W.jpg,1,111,"0.330216,0.187003,0.10142","Eskimo_Dog,Siberian_Husky,Chihuahua"
679047485189439488,https://pbs.twimg.com/media/CWx2FaLWcAEQ3vh.jpg,1,001,"0.962572,0.0252482,0.00293035","Panpipe,Bannister,Golden_Retriever"
679062614270468097,https://pbs.twimg.com/media/CWyD2HGUYAQ1Xa7.jpg,2,011,"0.802333,0.0455186,0.0233535","Cash_Machine,Schipperke,German_Shepherd"
679111216690831360,https://pbs.twimg.com/ext_tw_video_thumb/679111114081370114/pu/img/hFca8BHjRopgD0cM.jpg,1,111,"0.189423,0.121988,0.121171","Kelpie,Beagle,Basset"
679132435750195208,https://pbs.twimg.com/media/CWzDWOkXAAAP0k7.jpg,1,111,"0.19461,0.162855,0.159837","Scottish_Deerhound,Irish_Wolfhound,Giant_Schnauzer"
679148763231985668,https://pbs.twimg.com/media/CWzSMmAWsAAyB1u.jpg,1,101,"0.302685,0.124281,0.059846","Italian_Greyhound,Hair_Slide,Afghan_Hound"
679158373988876288,https://pbs.twimg.com/media/CWza7kpWcAAdYLc.jpg,1,110,"0.272205,0.25153,0.116806","Pug,Bull_Mastiff,Bath_Towel"
679462823135686656,https://pbs.twimg.com/media/CW3v1KxW8AAIOuy.jpg,1,111,"0.62178,0.197819,0.046745","Toy_Poodle,Miniature_Poodle,Soft-Coated_Wheaten_Terrier"
679475951516934144,https://pbs.twimg.com/media/CW37xZbUoAAUXe5.jpg,1,111,"0.145742,0.139407,0.108821","Maltese_Dog,Toy_Poodle,West_Highland_White_Terrier"
679503373272485890,https://pbs.twimg.com/media/CW4UtmYWsAAEjqA.jpg,1,000,"0.999846,7.19148e-05,4.44729e-05","Porcupine,Meerkat,Echidna"
679511351870550016,https://pbs.twimg.com/media/CW4b-GUWYAAa8QO.jpg,1,100,"0.761972,0.150605,0.0281479","Chihuahua,Black-Footed_Ferret,Squirrel_Monkey"
